rank	event-type	count
3345	salesman	2
3346	monodispers	2
3347	sudden	2
3348	nonid	2
3349	carrier	2
3350	uniformli	2
3351	purif	2
3352	censor	2
3353	transduc	2
3354	pompieu	2
3355	congruent	2
3356	predomin	2
3357	volunt	2
3358	introductori	2
3359	unsolv	2
3360	increment	2
3361	hear	2
3362	bioengin	2
3363	fuller	2
3364	salari	2
3365	bipolar	2
3366	transistor	2
3367	grand	2
3368	oil	2
3369	interinstitut	2
3370	nesbitt	2
3371	van	2
3372	der	2
3373	waal	2
3374	fridai	2
3375	tsu	2
3376	colloquium	2
3377	cook	2
3378	matlab	2
3379	gauss	2
3380	nonneg	2
3381	notabl	2
3382	holder	2
3383	halid	2
3384	isotrop	2
3385	gerald	2
3386	cancer	2
3387	biomed	2
3388	transgen	2
3389	nematod	2
3390	maya	2
3391	ladino	2
3392	handicraft	2
3393	census	2
3394	apprenticeship	2
3395	jan	2
3396	nanci	2
3397	aerospac	2
3398	mile	2
3399	indiana	2
3400	inc	2
3401	camera	2
3402	propuls	2
3403	crustacean	2
3404	specimen	2
3405	tripl	2
3406	prompt	2
3407	radioisotop	2
3408	workbench	2
3409	mrri	2
3410	savannah	2
3411	guest	2
3412	resistor	2
3413	destroi	2
3414	finish	2
3415	psychophysiolog	2
3416	iit	2
3417	decompos	2
3418	fed	2
3419	instil	2
3420	underwai	2
3421	consolid	2
3422	wast	2
3423	kenneth	2
3424	oakland	2
3425	shop	2
3426	csu	2
3427	blend	2
3428	label	2
3429	fifteen	2
3430	visitor	2
3431	brandei	2
3432	daniel	2
3433	madison	2
3434	crown	2
3435	hydraul	2
3436	serious	2
3437	advis	2
3438	wooster	2
3439	luther	2
3440	nnf	2
3441	microfabr	2
3442	disabl	2
3443	job	2
3444	patholog	2
3445	alioval	2
3446	anaerob	2
3447	fold	2
3448	trust	2
3449	wesleyan	2
3450	oklahoma	2
3451	medicin	2
3452	instructor	2
3453	bell	2
3454	philosophi	2
3455	maiz	2
3456	receptor	2
3457	woman	2
3458	gasdynam	2
3459	stat	2
3460	easili	2
3461	provis	2
3462	neurosci	2
3463	heavili	2
3464	organism	2
3465	wsu	2
3466	walla	2
3467	profit	2
3468	mice	2
3469	sepctroscopi	2
3470	determinant	2
3471	multipli	2
3472	esteem	2
3473	iowa	2
3474	soybean	2
3475	aggress	2
3476	lunch	2
3477	buffalo	2
3478	green	2
3479	tune	2
3480	intuit	2
3481	thesi	2
3482	sine	2
3483	eukaryot	2
3484	immunolog	2
3485	waiver	2
3486	overhead	2
3487	seem	2
3488	pipelin	2
3489	loren	2
3490	rieseberg	2
3491	sunflow	2
3492	pixel	2
3493	stratospher	2
3494	reput	2
3495	sri	2
3496	dominion	2
3497	khatib	2
3498	cambrian	2
3499	stratigraphi	2
3500	paleoenviron	2
3501	mill	2
3502	devri	2
3503	pertin	2
3504	idndr	2
3505	honorari	2
3506	chairman	2
3507	decentr	2
3508	pars	2
3509	subtre	2
3510	tradeoff	2
3511	bosanac	2
3512	rudjer	2
3513	boskov	2
3514	trinajst	2
3515	klein	2
3516	isoperimetr	2
3517	irreduc	2
3518	viewpoint	2
3519	triplet	2
3520	hour	2
3521	springtim	2
3522	shipyard	2
3523	overhaul	2
3524	escarp	2
3525	canal	2
3526	diego	2
3527	outfit	2
3528	gear	2
3529	readi	2
3530	oceanu	2
3531	anthropologist	2
3532	locomotor	2
3533	forelimb	2
3534	allometr	2
3535	pseudo	2
3536	siegel	2
3537	szego	2
3538	mustard	2
3539	methyl	2
3540	coil	2
3541	feeder	2
3542	minimax	2
3543	biochemist	2
3544	polyamin	2
3545	multinuclear	2
3546	csnet	2
3547	bitnet	2
3548	usenet	2
3549	login	2
3550	teleconferenc	2
3551	udergradu	2
3552	delic	2
3553	thorough	2
3554	men	2
3555	marriag	2
3556	divorc	2
3557	woodin	2
3558	ovd	2
3559	mist	2
3560	nebul	2
3561	volatil	2
3562	specialist	2
3563	dissimilar	2
3564	batch	2
3565	ranch	2
3566	hro	2
3567	fungi	2
3568	vivo	2
3569	bia	2
3570	biotic	2
3571	tallgrass	2
3572	perenni	2
3573	silphium	2
3574	asteracea	2
3575	amazonia	2
3576	liana	2
3577	hectar	2
3578	immisc	2
3579	firstli	2
3580	correctli	2
3581	refer	2
3582	equilbrium	2
3583	cbm	2
3584	monograph	2
3585	surgeri	2
3586	ruthenium	2
3587	alkyn	2
3588	cage	2
3589	atiyah	2
3590	novikov	2
3591	adam	2
3592	ovari	2
3593	despit	2
3594	farm	2
3595	legitim	2
3596	bank	2
3597	gramini	2
3598	barlei	2
3599	oblig	2
3600	tension	2
3601	feminist	2
3602	semi	2
3603	pai	2
3604	bundl	2
3605	einstein	2
3606	geomet	2
3607	quasisimilar	2
3608	cytometri	2
3609	mosco	2
3610	dualiti	2
3611	reflex	2
3612	nonsmooth	2
3613	tensor	2
3614	blown	2
3615	coexist	2
3616	inaccess	2
3617	ideolog	2
3618	cathol	2
3619	venezuela	2
3620	goldenrod	2
3621	rhizom	2
3622	roxana	2
3623	explan	2
3624	prevail	2
3625	bill	2
3626	ornithologist	2
3627	cascad	2
3628	sierra	2
3629	nevada	2
3630	foothil	2
3631	pinyon	2
3632	watersh	2
3633	reviv	2
3634	potteri	2
3635	christoffel	2
3636	repeat	2
3637	introgress	2
3638	yucca	2
3639	ancestri	2
3640	farmer	2
3641	conrad	2
3642	neotrop	2
3643	likewis	2
3644	suni	2
3645	alumina	2
3646	weed	2
3647	bousfield	2
3648	miller	2
3649	jean	2
3650	lann	2
3651	von	2
3652	denni	2
3653	slovak	2
3654	recept	2
3655	tast	2
3656	rodent	2
3657	gustatori	2
3658	chronic	2
3659	descent	2
3660	english	2
3661	text	2
3662	fand	2
3663	explanatori	2
3664	pram	2
3665	jamaica	2
3666	zoogeograph	2
3667	cladogram	2
3668	vicari	2
3669	unfertil	2
3670	oviposit	2
3671	grandoffspr	2
3672	daughter	2
3673	son	2
3674	spider	2
3675	sawfli	2
3676	parish	2
3677	ephemer	2
3678	sixteen	2
3679	evapotranspir	2
3680	hydroxyl	2
3681	overlay	2
3682	exclus	2
3683	ellipsometri	2
3684	conclus	2
3685	accordingli	2
3686	heck	2
3687	obscur	2
3688	laja	2
3689	overdispers	2
3690	cliff	2
3691	fumig	2
3692	conspecif	2
3693	janeiro	2
3694	bremsstrahlung	2
3695	benefici	2
3696	hospit	2
3697	rational	2
3698	starch	2
3699	overwint	2
3700	villasenor	2
3701	senecio	2
3702	ward	2
3703	dolichoderina	2
3704	queen	2
3705	cladist	2
3706	catalog	2
3707	kingdom	2
3708	bog	2
3709	bivalv	2
3710	cataracta	2
3711	swell	2
3712	iztapalapa	2
3713	bimetal	2
3714	bacillu	2
3715	silverberg	2
3716	smsu	2
3717	ctio	2
3718	ccd	2
3719	hartog	2
3720	surround	2
3721	nevanlinna	2
3722	alwai	2
3723	diophantin	2
3724	vojta	2
3725	legum	2
3726	shrub	2
3727	argentin	2
3728	saman	2
3729	shade	2
3730	pithecellobium	2
3731	envelop	2
3732	lumin	2
3733	stellar	2
3734	yale	2
3735	meson	2
3736	tiger	2
3737	sullivan	2
3738	amalgam	2
3739	casson	2
3740	liber	2
3741	pharmaceut	2
3742	illustr	2
3743	thing	2
3744	staeckel	2
3745	corner	2
3746	mere	2
3747	cyclodextran	2
3748	polyaromat	2
3749	neonat	2
3750	intravascular	2
3751	intracort	2
3752	gwinn	2
3753	mida	2
3754	meteorolog	2
3755	cpace	2
3756	mhz	2
3757	occup	2
3758	pac	2
3759	quiet	2
3760	perceptu	2
3761	buechler	2
3762	superst	2
3763	multiplet	2
3764	lepton	2
3765	thermohalin	2
3766	franz	2
3767	weichselian	2
3768	radin	2
3769	zhang	2
3770	lanzhou	2
3771	theorist	2
3772	nucleon	2
3773	tori	2
3774	heteroannul	2
3775	acetylen	2
3776	child	2
3777	fli	2
3778	moth	2
3779	umr	2
3780	ncku	2
3781	bend	2
3782	plenari	2
3783	lemmp	2
3784	lerman	2
3785	interfer	2
3786	entrap	2
3787	strata	2
3788	fulvu	2
3789	allopatr	2
3790	ammonia	2
3791	huynh	2
3792	paramagnet	2
3793	otophysan	2
3794	vertebr	2
3795	parentag	2
3796	fon	2
3797	motooka	2
3798	antibodi	2
3799	solvabl	2
3800	prescrib	2
3801	dirac	2
3802	scp	2
3803	obf	2
3804	saml	2
3805	knopper	2
3806	fluminens	2
3807	hypersalin	2
3808	platinum	2
3809	ascertain	2
3810	accent	2
3811	kivunjo	2
3812	bantu	2
3813	chalcogenid	2
3814	soliton	2
3815	perish	2
3816	loma	2
3817	prieta	2
3818	felio	2
3819	pirooz	2
3820	barar	2
3821	confront	2
3822	repeatedli	2
3823	stai	2
3824	massiv	2
3825	tag	2
3826	hypercub	2
3827	frederick	2
3828	bingham	2
3829	toba	2
3830	schwartz	2
3831	tremend	2
3832	feigenbaum	2
3833	conjugaci	2
3834	polymeras	2
3835	mhd	2
3836	eclips	2
3837	dietari	2
3838	fifth	2
3839	susan	2
3840	togola	2
3841	dead	2
3842	mali	2
3843	coincid	2
3844	niger	2
3845	blank	2
3846	hopefulli	2
3847	council	2
3848	aerial	2
3849	harbat	2
3850	multicompon	2
3851	interlay	2
3852	sretavan	2
3853	chiasm	2
3854	neuroepitheli	2
3855	pathwai	2
3856	embryon	2
3857	witt	2
3858	joseph	2
3859	grabowski	2
3860	cineradiograph	2
3861	plio	2
3862	breccia	2
3863	cave	2
3864	transvaal	2
3865	pseudodifferenti	2
3866	isometr	2
3867	struck	2
3868	organoselenium	2
3869	ttf	2
3870	vein	2
3871	hopf	2
3872	borel	2
3873	stahl	2
3874	antonelli	2
3875	ouabain	2
3876	glycosid	2
3877	ultrasound	2
3878	dissip	2
3879	tide	2
3880	rhythm	2
3881	ccm	2
3882	poll	2
3883	ampli	2
3884	tude	2
3885	myxococcu	2
3886	xanthu	2
3887	mutagenesi	2
3888	suppressor	2
3889	subgoal	2
3890	steppingston	2
3891	reev	2
3892	hasegawa	2
3893	tokyo	2
3894	thereof	2
3895	klerman	2
3896	aihara	2
3897	minima	2
3898	pseudogroup	2
3899	tall	2
3900	fet	2
3901	trigger	2
3902	carleson	2
3903	sjolin	2
3904	vanish	2
3905	fermion	2
3906	hexagon	2
3907	riemann	2
3908	baruch	2
3909	lter	2
3910	wrack	2
3911	philopatri	2
3912	bioreactor	2
3913	interdepend	2
3914	wogen	2
3915	uva	2
3916	hyderabad	2
3917	hyperellipt	2
3918	kaehler	2
3919	spun	2
3920	metalorgan	2
3921	shg	2
3922	blasiu	2
3923	cdf	2
3924	fourteenth	2
3925	jack	2
3926	messeng	2
3927	suspect	2
3928	arthur	2
3929	lefschetz	2
3930	compactif	2
3931	topologist	2
3932	distil	2
3933	goodel	2
3934	yamamoto	2
3935	karasawa	2
3936	renal	2
3937	tubul	2
3938	perfus	2
3939	urat	2
3940	reptil	2
3941	drove	1
3942	mysticet	1
3943	palumbi	1
3944	grai	1
3945	bowhead	1
3946	subdivid	1
3947	genealog	1
3948	magnific	1
3949	serolog	1
3950	neck	1
3951	pheasant	1
3952	turkei	1
3953	crane	1
3954	andean	1
3955	condor	1
3956	antigen	1
3957	fowl	1
3958	haplotyp	1
3959	husbandri	1
3960	pde	1
3961	spaceship	1
3962	chisholm	1
3963	coli	1
3964	inexpens	1
3965	cytomet	1
3966	picoplankton	1
3967	poli	1
3968	geospac	1
3969	sensitiveti	1
3970	solarwind	1
3971	cdaw	1
3972	intensif	1
3973	burst	1
3974	box	1
3975	extant	1
3976	mainstai	1
3977	advent	1
3978	nxn	1
3979	scalar	1
3980	shabat	1
3981	kpi	1
3982	patrick	1
3983	ung	1
3984	yoon	1
3985	pusan	1
3986	electrofug	1
3987	photosensit	1
3988	heteroatom	1
3989	int	1
3990	che	1
3991	refere	1
3992	photoelectrochemistri	1
3993	korea	1
3994	korean	1
3995	erskin	1
3996	araya	1
3997	pochet	1
3998	deleteri	1
3999	paricularli	1
4000	lowland	1
4001	rican	1
4002	kemp	1
4003	nearshor	1
4004	cue	1
4005	fisheri	1
4006	equador	1
4007	transmitt	1
4008	courtship	1
4009	restor	1
4010	erect	1
4011	arch	1
4012	vine	1
4013	unwant	1
4014	exot	1
4015	royal	1
4016	silen	1
4017	regia	1
4018	relict	1
4019	buffer	1
4020	seedl	1
4021	marmoset	1
4022	zoolog	1
4023	park	1
4024	bred	1
4025	paleoanthropologist	1
4026	meat	1
4027	tanzanian	1
4028	varanu	1
4029	permiss	1
4030	namibia	1
4031	phillip	1
4032	savanna	1
4033	pratt	1
4034	hatch	1
4035	dysfunct	1
4036	varanid	1
4037	endocrinolog	1
4038	reintroduct	1
4039	mosaic	1
4040	purposefulli	1
4041	succeed	1
4042	presettl	1
4043	gymnosperm	1
4044	herbac	1
4045	hemlock	1
4046	indirect	1
4047	strike	1
4048	heavisid	1
4049	loos	1
4050	prognost	1
4051	controversi	1
4052	colorometr	1
4053	umbil	1
4054	foul	1
4055	unattend	1
4056	oligotroph	1
4057	sporad	1
4058	geoscienc	1
4059	nonsteadi	1
4060	unexpect	1
4061	swing	1
4062	mandat	1
4063	nobl	1
4064	exotherm	1
4065	foil	1
4066	monolith	1
4067	coat	1
4068	vastli	1
4069	microlithographi	1
4070	miniatur	1
4071	thinner	1
4072	shorter	1
4073	overlap	1
4074	knowleg	1
4075	bootstrap	1
4076	mayb	1
4077	snow	1
4078	luettich	1
4079	aggrreg	1
4080	occuppi	1
4081	propoerti	1
4082	tether	1
4083	barden	1
4084	repons	1
4085	extraordinari	1
4086	hydromagnet	1
4087	experimentalist	1
4088	baldwin	1
4089	buoyant	1
4090	clearanc	1
4091	ciliat	1
4092	copepodit	1
4093	scarc	1
4094	mechanosensor	1
4095	chemosensor	1
4096	monomolecular	1
4097	modulu	1
4098	tank	1
4099	retard	1
4100	underutil	1
4101	dale	1
4102	pearson	1
4103	joachim	1
4104	wendorff	1
4105	darmstadt	1
4106	han	1
4107	kricheldorf	1
4108	hamburg	1
4109	cologn	1
4110	planck	1
4111	mainz	1
4112	frg	1
4113	bilater	1
4114	sabbat	1
4115	evenli	1
4116	electroact	1
4117	notch	1
4118	phylet	1
4119	dichotomi	1
4120	intermal	1
4121	sibl	1
4122	motil	1
4123	hydrozoan	1
4124	hydractinia	1
4125	milleri	1
4126	strait	1
4127	gibaraltar	1
4128	mesoscal	1
4129	frontal	1
4130	multitechniqu	1
4131	scostep	1
4132	landmark	1
4133	hine	1
4134	imper	1
4135	kice	1
4136	sulfen	1
4137	selenen	1
4138	sulfin	1
4139	sulfonyl	1
4140	oxyanion	1
4141	thiosulfin	1
4142	thiosulfon	1
4143	geochemci	1
4144	litholog	1
4145	jasper	1
4146	uplift	1
4147	palma	1
4148	metamorph	1
4149	quadrenni	1
4150	ispr	1
4151	pari	1
4152	renssela	1
4153	prebiot	1
4154	alumin	1
4155	ferric	1
4156	alkyltrimethylammonium	1
4157	pillar	1
4158	exchangebl	1
4159	upward	1
4160	diapir	1
4161	conduit	1
4162	vacuum	1
4163	capacit	1
4164	michelson	1
4165	colloc	1
4166	sondr	1
4167	stromfjord	1
4168	natland	1
4169	fred	1
4170	frei	1
4171	ultramaf	1
4172	samoan	1
4173	marquesa	1
4174	beneath	1
4175	metasomat	1
4176	tholeiit	1
4177	olivin	1
4178	spinel	1
4179	pyroxen	1
4180	volumin	1
4181	unsampl	1
4182	microanalysi	1
4183	icp	1
4184	xrf	1
4185	lifecycl	1
4186	score	1
4187	unforseen	1
4188	unemploy	1
4189	imperfect	1
4190	conspicu	1
4191	caron	1
4192	protozoa	1
4193	disproportion	1
4194	diver	1
4195	protist	1
4196	export	1
4197	rei	1
4198	commenc	1
4199	nobuhiko	1
4200	nohda	1
4201	joetsu	1
4202	shigeo	1
4203	yoshikawa	1
4204	lavel	1
4205	mentel	1
4206	midwat	1
4207	night	1
4208	sonar	1
4209	daytim	1
4210	pisc	1
4211	yellow	1
4212	ton	1
4213	gram	1
4214	liter	1
4215	kenli	1
4216	kilomet	1
4217	bohai	1
4218	aida	1
4219	meteor	1
4220	nightglow	1
4221	oligotrop	1
4222	nitrogencycl	1
4223	thecruci	1
4224	pon	1
4225	newprimari	1
4226	requireadv	1
4227	smallchang	1
4228	nreminer	1
4229	labellingisotop	1
4230	bedetermin	1
4231	changeswil	1
4232	submersibleincub	1
4233	sid	1
4234	stanford	1
4235	fallen	1
4236	tent	1
4237	race	1
4238	criterion	1
4239	younger	1
4240	eighth	1
4241	denton	1
4242	adher	1
4243	tuna	1
4244	clipper	1
4245	osprei	1
4246	vicker	1
4247	hightli	1
4248	capit	1
4249	jimamarca	1
4250	entrepreneuri	1
4251	spearhead	1
4252	jvncnet	1
4253	freydoon	1
4254	purdu	1
4255	cusp	1
4256	holomorphi	1
4257	faint	1
4258	choi	1
4259	ultraphytoplankton	1
4260	arguabl	1
4261	episod	1
4262	glover	1
4263	garsid	1
4264	synechococcu	1
4265	ultraphytoplanton	1
4266	nanomolar	1
4267	chemiluminesc	1
4268	chemostat	1
4269	lipophil	1
4270	detach	1
4271	urchin	1
4272	gonad	1
4273	hypothet	1
4274	eater	1
4275	hambleton	1
4276	andclassif	1
4277	invok	1
4278	scintil	1
4279	gevrei	1
4280	agglomer	1
4281	attrit	1
4282	ekman	1
4283	accretionari	1
4284	autonm	1
4285	manyfold	1
4286	poland	1
4287	dahler	1
4288	andrzej	1
4289	ziabicki	1
4290	polish	1
4291	newtonian	1
4292	bead	1
4293	moment	1
4294	birad	1
4295	photolyt	1
4296	pyrolyt	1
4297	staffan	1
4298	recur	1
4299	bicyclo	1
4300	pentan	1
4301	tinkertoi	1
4302	supramolecular	1
4303	chromodynam	1
4304	pertub	1
4305	evas	1
4306	supersaturaterd	1
4307	riverin	1
4308	evad	1
4309	hungri	1
4310	fat	1
4311	reserv	1
4312	luca	1
4313	detriment	1
4314	chlorin	1
4315	bar	1
4316	disappear	1
4317	bere	1
4318	slight	1
4319	preceed	1
4320	eum	1
4321	lysoclin	1
4322	opal	1
4323	burial	1
4324	denitrif	1
4325	sublay	1
4326	cyclon	1
4327	eddi	1
4328	radial	1
4329	moist	1
4330	inward	1
4331	diagnosi	1
4332	swart	1
4333	brass	1
4334	fromth	1
4335	scuba	1
4336	samplesanalyz	1
4337	fluor	1
4338	scenc	1
4339	isotopiccomposit	1
4340	aprofil	1
4341	tobagowil	1
4342	nearest	1
4343	mouthof	1
4344	dwell	1
4345	asdist	1
4346	andgeograph	1
4347	caribbeanthroughout	1
4348	theorinoco	1
4349	quelccaya	1
4350	icecor	1
4351	howth	1
4352	coverg	1
4353	tectonic	1
4354	nankaj	1
4355	shave	1
4356	nankai	1
4357	cheme	1
4358	performan	1
4359	wavi	1
4360	trench	1
4361	monochromat	1
4362	electromagnt	1
4363	metalloporphyrin	1
4364	multihem	1
4365	microseism	1
4366	surpris	1
4367	tremor	1
4368	chimnei	1
4369	caustic	1
4370	glanc	1
4371	formamidin	1
4372	butyllithium	1
4373	electrophil	1
4374	enantioselect	1
4375	spiroisoquinolin	1
4376	enantiomer	1
4377	auxiliari	1
4378	stereocent	1
4379	organolithium	1
4380	clue	1
4381	cdna	1
4382	variant	1
4383	pedigre	1
4384	reprint	1
4385	backup	1
4386	repositori	1
4387	helquist	1
4388	subproject	1
4389	carbocycl	1
4390	carben	1
4391	aysmmetr	1
4392	enol	1
4393	cyclopropan	1
4394	cyclopentanon	1
4395	annul	1
4396	cycloheptanon	1
4397	diastereofaci	1
4398	gorenstein	1
4399	morass	1
4400	biopolym	1
4401	biomolecul	1
4402	supercontin	1
4403	swedish	1
4404	finnish	1
4405	ojakanga	1
4406	rybakov	1
4407	karelian	1
4408	petrozavodsk	1
4409	recycl	1
4410	surfici	1
4411	surmis	1
4412	leach	1
4413	coweeta	1
4414	appalachian	1
4415	radiotrac	1
4416	mycorrhiz	1
4417	coxet	1
4418	hessian	1
4419	saito	1
4420	jacobian	1
4421	dimv	1
4422	implicit	1
4423	undisturb	1
4424	paleoclimat	1
4425	unpublish	1
4426	plaeoclim	1
4427	lamin	1
4428	paleoclimatolog	1
4429	inclus	1
4430	workforc	1
4431	gover	1
4432	neh	1
4433	amend	1
4434	ulat	1
4435	recomen	1
4436	dation	1
4437	metast	1
4438	klau	1
4439	shortcom	1
4440	workpiec	1
4441	draft	1
4442	supersymmetri	1
4443	gluou	1
4444	clich	1
4445	devast	1
4446	awarde	1
4447	aptitud	1
4448	salinomet	1
4449	fluoromet	1
4450	transmissomet	1
4451	pinger	1
4452	depressor	1
4453	rosenstiel	1
4454	ann	1
4455	arbor	1
4456	hercul	1
4457	cygnu	1
4458	phy	1
4459	currenc	1
4460	sparg	1
4461	hydrocyclon	1
4462	gestur	1
4463	mainstream	1
4464	vantag	1
4465	grammat	1
4466	computergraph	1
4467	signer	1
4468	deficit	1
4469	assani	1
4470	disco	1
4471	februari	1
4472	honolulu	1
4473	burlington	1
4474	titl	1
4475	conwai	1
4476	thompson	1
4477	praeger	1
4478	reynold	1
4479	kato	1
4480	bounded	1
4481	kernal	1
4482	regitz	1
4483	intercal	1
4484	fermi	1
4485	multiprogram	1
4486	cicnet	1
4487	enterpris	1
4488	gatewai	1
4489	esnet	1
4490	milnet	1
4491	partner	1
4492	whatev	1
4493	inbound	1
4494	outbound	1
4495	digisond	1
4496	flatten	1
4497	merg	1
4498	obrserv	1
4499	spur	1
4500	kane	1
4501	meiji	1
4502	ventil	1
4503	corros	1
4504	intricaci	1
4505	severv	1
4506	tip	1
4507	constrast	1
4508	intrud	1
4509	seamarcii	1
4510	bouger	1
4511	moho	1
4512	asthenospher	1
4513	institu	1
4514	rui	1
4515	howard	1
4516	defray	1
4517	detrit	1
4518	reconnais	1
4519	asymmetri	1
4520	bahama	1
4521	prograd	1
4522	clinoform	1
4523	marion	1
4524	dufresn	1
4525	giant	1
4526	echosound	1
4527	sedimentolog	1
4528	hydrocast	1
4529	elf	1
4530	aquatain	1
4531	guag	1
4532	offbank	1
4533	globe	1
4534	diurnal	1
4535	beryllium	1
4536	geomagnet	1
4537	paleo	1
4538	dust	1
4539	geochronometri	1
4540	nuclid	1
4541	fjord	1
4542	airglow	1
4543	masteri	1
4544	clarif	1
4545	accultur	1
4546	argu	1
4547	wait	1
4548	hire	1
4549	auditor	1
4550	portri	1
4551	fairli	1
4552	recipi	1
4553	seeker	1
4554	farther	1
4555	galapago	1
4556	nsfsnet	1
4557	tcp	1
4558	suffer	1
4559	pop	1
4560	redund	1
4561	temporarili	1
4562	acadiana	1
4563	paelosecular	1
4564	chronostratigraphi	1
4565	diagenet	1
4566	ridglei	1
4567	warfield	1
4568	spectrophotomet	1
4569	nephelomet	1
4570	dampen	1
4571	stong	1
4572	landweb	1
4573	theta	1
4574	quartic	1
4575	legendr	1
4576	ntafo	1
4577	travers	1
4578	watchman	1
4579	sweeper	1
4580	surveil	1
4581	watchmen	1
4582	finger	1
4583	diffractomet	1
4584	perspec	1
4585	tive	1
4586	subcultur	1
4587	tolera	1
4588	ted	1
4589	depriv	1
4590	robberi	1
4591	deterr	1
4592	certainti	1
4593	guardian	1
4594	polic	1
4595	propon	1
4596	verifica	1
4597	inuit	1
4598	denmark	1
4599	biennial	1
4600	multiclass	1
4601	multir	1
4602	buchwald	1
4603	unpreced	1
4604	polyfunction	1
4605	methylphosphin	1
4606	zirconocen	1
4607	benzyn	1
4608	benztriyn	1
4609	naphthatetrayn	1
4610	moieti	1
4611	cyclopentadienyl	1
4612	titanium	1
4613	hafnium	1
4614	tantalum	1
4615	callinect	1
4616	sapidu	1
4617	infaun	1
4618	macoma	1
4619	balthica	1
4620	mya	1
4621	arenaria	1
4622	cannib	1
4623	demers	1
4624	siphon	1
4625	investigatin	1
4626	refugia	1
4627	threat	1
4628	shrew	1
4629	rainforest	1
4630	chiew	1
4631	larn	1
4632	reservoir	1
4633	flood	1
4634	khlong	1
4635	saeng	1
4636	sanctuari	1
4637	pluck	1
4638	insular	1
4639	rarer	1
4640	xivth	1
4641	metalloprotein	1
4642	mario	1
4643	gerla	1
4644	luigi	1
4645	fratta	1
4646	politechn	1
4647	milan	1
4648	sophistica	1
4649	multiplex	1
4650	gigabit	1
4651	autoanalyz	1
4652	ation	1
4653	outmod	1
4654	weisshaar	1
4655	resonantli	1
4656	trimer	1
4657	ligat	1
4658	utim	1
4659	segmentt	1
4660	devslop	1
4661	ocur	1
4662	foreshorten	1
4663	lanni	1
4664	miguel	1
4665	yacaman	1
4666	nacion	1
4667	autonoma	1
4668	hydrogenolysi	1
4669	petroleum	1
4670	tem	1
4671	micrograph	1
4672	paleotemperatur	1
4673	ourabl	1
4674	inmarin	1
4675	realistic	1
4676	alkenono	1
4677	willintegr	1
4678	downcor	1
4679	torel	1
4680	prymnesiophyt	1
4681	quantif	1
4682	precondition	1
4683	diagon	1
4684	conquer	1
4685	carpent	1
4686	kaifer	1
4687	amphiphil	1
4688	blodgett	1
4689	redox	1
4690	kinodynam	1
4691	magdelena	1
4692	colombian	1
4693	gloria	1
4694	darwin	1
4695	accretinari	1
4696	phototransduct	1
4697	ronald	1
4698	semisimpl	1
4699	undon	1
4700	sophu	1
4701	button	1
4702	blade	1
4703	orthos	1
4704	unaid	1
4705	clean	1
4706	anderson	1
4707	superfluid	1
4708	permeat	1
4709	bose	1
4710	bathymetr	1
4711	wigner	1
4712	roton	1
4713	hubbard	1
4714	impur	1
4715	prolong	1
4716	eucaryot	1
4717	unnecessari	1
4718	tcopp	1
4719	unconstrain	1
4720	photoact	1
4721	luminesc	1
4722	chromophor	1
4723	hampton	1
4724	limnolog	1
4725	elect	1
4726	blumenth	1
4727	dieudonn	1
4728	irregular	1
4729	embodi	1
4730	superresolut	1
4731	aberr	1
4732	confoc	1
4733	geraldin	1
4734	richmond	1
4735	arisen	1
4736	throughput	1
4737	partli	1
4738	regen	1
4739	knock	1
4740	compressor	1
4741	poppet	1
4742	larri	1
4743	berea	1
4744	monoc	1
4745	bromo	1
4746	iodoimid	1
4747	subnorm	1
4748	isomorph	1
4749	belousov	1
4750	zhabotinski	1
4751	scroll	1
4752	ginzburg	1
4753	advect	1
4754	magnifi	1
4755	australian	1
4756	parsent	1
4757	crenul	1
4758	coverag	1
4759	petrogenet	1
4760	morb	1
4761	genesi	1
4762	inflex	1
4763	default	1
4764	satisfact	1
4765	adrian	1
4766	melott	1
4767	kansa	1
4768	shandarin	1
4769	legaci	1
4770	yakov	1
4771	twentieth	1
4772	complemen	1
4773	tari	1
4774	uppermost	1
4775	zehnder	1
4776	laminaria	1
4777	radioact	1
4778	saccharina	1
4779	alaskan	1
4780	photoadapt	1
4781	gammarid	1
4782	trophic	1
4783	meiofauna	1
4784	flourish	1
4785	cold	1
4786	extraordinarili	1
4787	intertid	1
4788	osmoregul	1
4789	trondheim	1
4790	potassium	1
4791	chlorid	1
4792	worst	1
4793	greatest	1
4794	adhoc	1
4795	martingal	1
4796	hahn	1
4797	bin	1
4798	polylact	1
4799	polyglycol	1
4800	polystyren	1
4801	polymethacryl	1
4802	naphthalen	1
4803	phenanthren	1
4804	progesteron	1
4805	contracept	1
4806	exception	1
4807	peculiar	1
4808	chromatographi	1
4809	dry	1
4810	trim	1
4811	deconvolv	1
4812	bezout	1
4813	vast	1
4814	integtr	1
4815	costli	1
4816	queri	1
4817	snapshot	1
4818	caylei	1
4819	saddl	1
4820	mandelbrot	1
4821	remaind	1
4822	interspers	1
4823	rehabilit	1
4824	pvf	1
4825	holograph	1
4826	twice	1
4827	chat	1
4828	radiu	1
4829	kac	1
4830	academia	1
4831	internship	1
4832	curt	1
4833	wittig	1
4834	nanostructur	1
4835	asic	1
4836	palz	1
4837	refract	1
4838	magnetotellur	1
4839	sant	1
4840	alamo	1
4841	lanl	1
4842	enthusiast	1
4843	arco	1
4844	donat	1
